1	93130	0.9909091	0.0090909
1	93272	0.9727273	0.0272727
1	93318	0.9909091	0.0090909
1	93378	0.9909091	0.0090909
1	93434	0.9909910	0.0090090
1	93543	0.9821429	0.0178571
1	93651	1.0000000	0.0000000
1	93663	0.9910714	0.0089286
1	93880	0.9906542	0.0093458
1	93897	0.9893617	0.0106383
1	94011	0.9569892	0.0430108
1	94022	0.9787234	0.0212766
1	94205	1.0000000	0.0000000
1	94327	1.0000000	0.0000000
1	94337	1.0000000	0.0000000
1	94515	1.0000000	0.0000000
1	94517	1.0000000	0.0000000
1	94523	0.9814815	0.0185185
1	94528	1.0000000	0.0000000
1	94828	0.9795918	0.0204082
1	94842	0.9795918	0.0204082
1	94896	1.0000000	0.0000000
1	94898	1.0000000	0.0000000
1	94899	1.0000000	0.0000000
1	94915	1.0000000	0.0000000
1	95113	0.9909910	0.0090090
1	95133	1.0000000	0.0000000
1	95145	1.0000000	0.0000000
1	95148	1.0000000	0.0000000
1	95167	1.0000000	0.0000000
1	95171	1.0000000	0.0000000
1	95182	1.0000000	0.0000000
1	95186	1.0000000	0.0000000
1	95194	1.0000000	0.0000000
1	95228	1.0000000	0.0000000
1	95264	1.0000000	0.0000000
1	95265	1.0000000	0.0000000
1	95272	1.0000000	0.0000000
1	95290	1.0000000	0.0000000
1	95295	1.0000000	0.0000000
1	95310	1.0000000	0.0000000
1	95313	0.9819820	0.0180180
1	95321	1.0000000	0.0000000
1	95322	1.0000000	0.0000000
1	95323	1.0000000	0.0000000
1	95325	1.0000000	0.0000000
1	95333	1.0000000	0.0000000
1	95343	1.0000000	0.0000000
1	95365	1.0000000	0.0000000
1	95370	1.0000000	0.0000000
1	95375	1.0000000	0.0000000
1	95384	0.9819820	0.0180180
1	95394	1.0000000	0.0000000
1	95403	1.0000000	0.0000000
1	95409	1.0000000	0.0000000
1	95412	1.0000000	0.0000000
1	95429	1.0000000	0.0000000
1	95430	0.9619048	0.0380952
1	95441	1.0000000	0.0000000
1	95443	1.0000000	0.0000000
1	95485	0.9906542	0.0093458
1	95518	0.3563218	0.6436782
1	95529	0.7752809	0.2247191
1	95621	0.6144578	0.3855422
1	95632	0.6144578	0.3855422
1	95641	0.6190476	0.3809524
1	95666	0.9814815	0.0185185
1	95680	0.6588235	0.3411765
1	95685	0.6547619	0.3452381
1	95686	0.6547619	0.3452381
1	95710	0.6705882	0.3294118
1	95718	0.9821429	0.0178571
1	95754	0.6428571	0.3571429
1	95839	0.8191489	0.1808511
1	95873	1.0000000	0.0000000
1	95881	0.9821429	0.0178571
1	95901	1.0000000	0.0000000
1	95906	0.8333333	0.1666667
1	95951	1.0000000	0.0000000
1	95956	1.0000000	0.0000000
