1	92914	0.9800000	0.0200000
1	92994	0.9600000	0.0400000
1	93055	0.9800000	0.0200000
1	93160	0.9800000	0.0200000
1	93206	0.9600000	0.0400000
1	93304	0.9800000	0.0200000
1	93310	0.9800000	0.0200000
1	93315	0.9600000	0.0400000
1	93323	0.9800000	0.0200000
1	93378	0.8000000	0.2000000
1	93409	0.9800000	0.0200000
1	93412	0.9800000	0.0200000
1	93419	0.9800000	0.0200000
1	93420	0.9800000	0.0200000
1	93435	0.9800000	0.0200000
1	93449	0.9800000	0.0200000
1	93496	0.9800000	0.0200000
1	93502	0.9800000	0.0200000
1	93503	0.9800000	0.0200000
1	93581	0.9800000	0.0200000
1	93583	0.9800000	0.0200000
1	93584	0.9800000	0.0200000
1	93587	0.9800000	0.0200000
1	93590	0.9800000	0.0200000
1	93595	0.9800000	0.0200000
1	93600	0.9800000	0.0200000
1	93651	0.9800000	0.0200000
1	93674	0.9800000	0.0200000
1	93941	0.9800000	0.0200000
1	93993	0.9800000	0.0200000
1	94012	0.9800000	0.0200000
1	94162	0.9800000	0.0200000
1	94164	0.9800000	0.0200000
1	94166	0.9800000	0.0200000
1	94187	0.9800000	0.0200000
1	94194	0.9800000	0.0200000
1	94195	0.9800000	0.0200000
1	94199	0.9800000	0.0200000
1	94201	0.9800000	0.0200000
1	94205	0.9800000	0.0200000
1	94219	0.9800000	0.0200000
1	94220	0.9800000	0.0200000
1	94225	0.9800000	0.0200000
1	94227	0.9600000	0.0400000
1	94235	0.9800000	0.0200000
1	94327	0.9800000	0.0200000
1	94337	0.9800000	0.0200000
1	94340	0.9800000	0.0200000
1	94342	0.9800000	0.0200000
1	94374	0.9800000	0.0200000
1	94448	0.9800000	0.0200000
1	94467	0.9800000	0.0200000
1	94515	0.9800000	0.0200000
1	94517	0.9800000	0.0200000
1	94528	0.9800000	0.0200000
1	94561	0.9800000	0.0200000
1	94780	0.9800000	0.0200000
1	94820	0.9800000	0.0200000
1	94874	0.9600000	0.0400000
1	94876	0.9800000	0.0200000
1	94886	0.9800000	0.0200000
1	94898	0.9800000	0.0200000
1	95049	0.9800000	0.0200000
1	95133	0.9800000	0.0200000
1	95145	0.9800000	0.0200000
1	95148	0.9800000	0.0200000
1	95167	0.9800000	0.0200000
1	95171	0.9800000	0.0200000
1	95182	0.9800000	0.0200000
1	95228	0.9800000	0.0200000
1	95231	0.9600000	0.0400000
1	95264	0.9800000	0.0200000
1	95265	0.9800000	0.0200000
1	95272	0.9800000	0.0200000
1	95310	0.9800000	0.0200000
1	95430	0.7800000	0.2200000
1	95485	0.9800000	0.0200000
1	95518	0.2400000	0.7600000
1	95529	0.6800000	0.3200000
1	95551	0.9800000	0.0200000
1	95559	0.9800000	0.0200000
1	95570	0.9800000	0.0200000
1	95579	0.9800000	0.0200000
1	95584	0.9800000	0.0200000
1	95600	0.9800000	0.0200000
1	95621	0.6400000	0.3600000
1	95632	0.6000000	0.4000000
1	95641	0.7000000	0.3000000
1	95680	0.6600000	0.3400000
1	95685	0.6600000	0.3400000
1	95686	0.8000000	0.2000000
1	95710	0.7000000	0.3000000
1	95754	0.9000000	0.1000000
1	95775	0.9800000	0.0200000
1	95786	0.9800000	0.0200000
1	95839	0.3800000	0.6200000
1	95906	0.3000000	0.7000000
1	95951	0.9200000	0.0800000
1	95956	0.9800000	0.0200000
1	95960	0.9600000	0.0400000
1	95979	0.9600000	0.0400000
1	95987	0.9200000	0.0800000
1	96128	0.9800000	0.0200000
1	96136	0.9800000	0.0200000
1	96176	0.9600000	0.0400000
1	96181	0.9800000	0.0200000
1	96191	0.9600000	0.0400000
1	96201	0.9800000	0.0200000
1	96208	0.9800000	0.0200000
1	96248	0.9800000	0.0200000
1	96294	0.9800000	0.0200000
1	96348	0.9800000	0.0200000
