7	77104	0.9920761	0.0079239
7	77105	0.9920886	0.0079114
7	77111	0.9920886	0.0079114
7	77131	0.9854839	0.0145161
7	77151	0.9920635	0.0079365
7	77168	0.9920509	0.0079491
7	77194	0.8041734	0.1958266
7	77231	0.7945860	0.2054140
7	77263	0.9966833	0.0033167
7	77270	0.9984102	0.0015898
7	77297	0.2880259	0.7119741
7	77303	0.2875606	0.7124394
7	77308	0.2815534	0.7184466
7	77312	0.1900161	0.8099839
7	77320	0.2912621	0.7087379
7	77321	0.9936809	0.0063191
7	77335	0.9952607	0.0047393
7	77350	0.9937008	0.0062992
7	77386	0.9194313	0.0805687
7	77393	0.9194313	0.0805687
7	77395	0.9968553	0.0031447
7	77426	0.9937107	0.0062893
7	77442	0.9936909	0.0063091
7	77453	0.2560000	0.7216000	0.0224000
7	77460	0.9968404	0.0031596
7	77461	0.9984202	0.0015798
7	77482	0.1945774	0.8054226
7	77483	0.0079872	0.9920128
7	77485	0.9889065	0.0110935
7	77498	0.9936609	0.0063391
7	77508	0.9173291	0.0826709
7	77509	0.9619048	0.0380952
7	77513	0.9857369	0.0142631
7	77551	0.1529791	0.8470209
7	77559	0.9542587	0.0457413
7	77567	0.0842788	0.9157212
7	77570	0.9952607	0.0047393
7	77582	0.0698052	0.9301948
7	77585	0.2097561	0.7902439
7	77595	0.1199352	0.8800648
7	77605	0.0695793	0.9239482	0.0064725
7	77625	0.9968153	0.0031847
7	77629	0.9776715	0.0223285
7	77646	0.9762282	0.0237718
7	77654	0.9761905	0.0238095
7	77683	0.9617834	0.0382166
7	77701	0.9936306	0.0063694
7	77721	0.9952305	0.0047695
7	77792	0.8766026	0.1233974
7	77814	0.1543408	0.8456592
7	77817	0.9968051	0.0031949
7	77847	0.4701131	0.5298869
7	77933	0.8795563	0.1204437
7	77946	0.9857595	0.0142405
7	77963	0.9984177	0.0015823
7	78004	0.9968404	0.0031596
7	78011	0.2779553	0.7220447
7	78021	0.8003170	0.1996830
7	78049	0.8767773	0.1232227
7	78059	0.8765823	0.1234177
7	78077	0.7120000	0.2880000
7	78078	0.5040000	0.4960000
7	78080	0.2912000	0.7088000
7	78091	0.9968203	0.0031797
7	78093	0.9968304	0.0031696
7	78127	0.7252396	0.2747604
7	78152	0.8785489	0.1214511
7	78171	0.3004847	0.6995153
7	78174	0.8801262	0.1198738
7	78176	0.2988691	0.7011309
7	78187	0.9984227	0.0015773
7	78189	0.2983871	0.7016129
7	78211	0.4376997	0.5623003
7	78227	0.9984301	0.0015699
7	78243	0.9003165	0.0996835
7	78265	0.9088000	0.0912000
7	78298	0.4044944	0.5955056
7	78331	0.9984227	0.0015773
7	78335	0.6968254	0.3031746
7	78348	0.9984177	0.0015823
7	78355	0.9984127	0.0015873
7	78368	0.7035256	0.2964744
7	78387	0.9984102	0.0015898
7	78388	0.9730159	0.0269841
7	78392	0.9984102	0.0015898
7	78396	0.7032258	0.2967742
7	78400	0.7858293	0.2141707
7	78431	0.7136000	0.2864000
7	78446	0.6864000	0.3136000
7	78486	0.9984202	0.0015798
7	78492	0.9509494	0.0490506
7	78514	0.8335975	0.1664025
7	78533	0.9984301	0.0015699
7	78569	0.9858491	0.0141509
7	78578	0.4864000	0.5136000
7	78581	0.4864000	0.5136000
7	78594	0.9921011	0.0078989
7	78612	0.3195548	0.6804452
7	78613	0.9715640	0.0284360
7	78634	0.9020537	0.0979463
7	78643	0.4896661	0.5103339
7	78662	0.9040881	0.0959119
7	78720	0.9006309	0.0993691
7	78738	0.9899666	0.0100334
7	78746	0.1809524	0.8190476
7	78771	0.9984301	0.0015699
7	78787	0.9984277	0.0000000	0.0015723
7	78798	0.9984277	0.0015723
7	78802	0.9952756	0.0047244
7	78820	0.8825397	0.1174603
7	78836	0.3099042	0.6900958
7	78863	0.8929134	0.1070866
7	78864	0.9684543	0.0315457
7	78886	0.9984227	0.0015773
7	78891	0.9968404	0.0031596
7	78905	0.9113924	0.0886076
7	78932	0.9131122	0.0868878
7	78939	0.9873817	0.0126183
7	78944	0.9017433	0.0982567
7	78952	0.9000000	0.1000000
7	78955	0.9115324	0.0884676
